날짜,월,일,가격(원),전국_소비자지수,신선과실지수,사과_지수,total_rainfall,한화,이전날짜_가격
2007-08-29,8,29,4457.0,78.208,80.933,87.312,52.69047619047619,65409.804,4220.666666666667
2007-08-30,8,30,4658.2,78.208,80.933,87.312,19.071428571428573,67160.625,4457.0
2007-08-31,8,31,5213.533333333334,78.208,80.933,87.312,1.727777777777778,67461.76,4658.2
2007-09-01,9,1,4899.333333333333,78.655,79.77,87.312,76.35714285714286,,5213.533333333334
2007-09-03,9,3,5576.2,78.655,79.77,87.312,1.8333333333333333,,4899.333333333333
2007-09-04,9,4,5100.166666666666,78.655,79.77,87.312,15.404761904761903,67633.28000000001,5576.2
2007-09-05,9,5,5396.866666666667,78.655,79.77,87.312,42.73809523809524,68779.872,5100.166666666666
2007-09-06,9,6,5237.5,78.655,79.77,87.312,21.547619047619047,69612.31199999999,5396.866666666667
2007-09-07,9,7,4114.7,78.655,79.77,87.312,3.761904761904762,70202.394,5237.5
2007-09-08,9,8,4887.633333333333,78.655,79.77,87.312,1.5833333333333333,,4114.7
2007-09-10,9,10,5332.2,78.655,79.77,87.312,1.1944444444444444,70129.112,4887.633333333333
2007-09-11,9,11,5506.633333333333,78.655,79.77,87.312,1.0,71450.115,5332.2
2007-09-12,9,12,5687.366666666667,78.655,79.77,87.312,0.0,71676.628,5506.633333333333
2007-09-13,9,13,5336.799999999999,78.655,79.77,87.312,0.1666666666666666,73086.84000000001,5687.366666666667
2007-09-14,9,14,5394.033333333333,78.655,79.77,87.312,25.11904761904762,73318.608,5336.799999999999
2007-09-15,9,15,5171.633333333333,78.655,79.77,87.312,57.11904761904762,,5394.033333333333
2007-09-17,9,17,5002.733333333334,78.655,79.77,87.312,6.776190476190477,72351.965,5171.633333333333
2007-09-18,9,18,5284.8,78.655,79.77,87.312,0.8142857142857144,74241.609,5002.733333333334
2007-09-19,9,19,5391.333333333333,78.655,79.77,87.312,0.0999999999999999,75547.098,5284.8
2007-09-20,9,20,4326.766666666666,78.655,79.77,87.312,0.7555555555555555,75028.14,5391.333333333333
2007-09-21,9,21,4524.466666666667,78.655,79.77,87.312,0.1611111111111111,75082.21800000001,4326.766666666666
2007-09-22,9,22,4524.466666666667,78.655,79.77,87.312,2.738095238095238,,4524.466666666667
2007-09-23,9,23,4124.033333333333,78.655,79.77,87.312,2.389473684210526,,4524.466666666667
2007-09-24,9,24,4124.033333333333,78.655,79.77,87.312,14.857142857142858,74535.84,4124.033333333333
2007-09-28,9,28,3860.0,78.655,79.77,87.312,3.657894736842105,74721.36,4124.033333333333
2007-09-29,9,29,3775.0,78.655,79.77,87.312,0.4583333333333333,,3860.0
2007-10-01,10,1,3606.4,78.803,77.211,85.274,0.025,73869.3,3775.0
2007-10-02,10,2,2292.133333333333,78.803,77.211,85.274,0.0,72739.485,3606.4
2007-10-03,10,3,1837.9333333333336,78.803,77.211,85.274,0.1428571428571428,72848.84,2292.133333333333
2007-10-04,10,4,1722.4,78.803,77.211,85.274,1.3857142857142857,72325.53600000001,1837.9333333333336
2007-10-05,10,5,1272.7333333333331,78.803,77.211,85.274,0.3,73772.82,1722.4
2007-10-06,10,6,1508.3333333333333,78.803,77.211,85.274,11.795,,1272.7333333333331
2007-10-08,10,8,1573.3333333333333,78.803,77.211,85.274,5.333333333333333,73607.325,1508.3333333333333
2007-10-09,10,9,1789.7333333333331,78.803,77.211,85.274,0.375,71872.96800000001,1573.3333333333333
2007-10-10,10,10,1533.3333333333333,78.803,77.211,85.274,0.25,73116.519,1789.7333333333331
2007-10-11,10,11,1836.3333333333333,78.803,77.211,85.274,0.7999999999999999,74712.75,1533.3333333333333
2008-08-16,8,16,3600.0,82.598,70.468,75.726,30.227272727272727,,1836.3333333333333
2008-08-18,8,18,8666.666666666666,82.598,70.468,75.726,6.613636363636363,123169.14,3600.0
2008-08-19,8,19,4633.333333333334,82.598,70.468,75.726,0.4875,123318.1775,8666.666666666666
2008-08-20,8,20,5844.466666666667,82.598,70.468,75.726,8.353846153846153,126131.7825,4633.333333333334
2008-08-21,8,21,6511.133333333334,82.598,70.468,75.726,3.3857142857142857,128517.705,5844.466666666667
2008-08-22,8,22,5933.333333333333,82.598,70.468,75.726,33.20454545454545,134495.07499999998,6511.133333333334
2008-08-23,8,23,6368.333333333333,82.598,70.468,75.726,2.0466666666666664,,5933.333333333333
2008-08-25,8,25,6262.311111111111,82.598,70.468,75.726,0.285,128808.339,6368.333333333333
2008-08-26,8,26,5580.311111111111,82.598,70.468,75.726,0.25,133269.675,6262.311111111111
2008-08-27,8,27,5001.400000000001,82.598,70.468,75.726,0.1,133155.9,5580.311111111111
2008-08-28,8,28,5083.644444444445,82.598,70.468,75.726,0.2333333333333333,132362.832,5001.400000000001
2008-08-29,8,29,4759.311111111111,82.598,70.468,75.726,0.05,128742.9375,5083.644444444445
2008-08-30,8,30,4682.233333333333,82.598,70.468,75.726,0.25,,4759.311111111111
2008-09-01,9,1,5609.766666666666,82.673,68.762,75.726,5.927272727272728,,4682.233333333333
2008-09-02,9,2,5785.633333333333,82.673,68.762,75.726,8.386363636363637,132047.80000000002,5609.766666666666
2008-09-03,9,3,5321.666666666666,82.673,68.762,75.726,0.0,126842.144,5785.633333333333
2008-09-04,9,4,5186.666666666667,82.673,68.762,75.726,0.7366666666666667,126006.92,5321.666666666666
2008-09-05,9,5,5424.333333333334,82.673,68.762,75.726,1.4733333333333334,124031.92,5186.666666666667
2008-09-06,9,6,5565.233333333334,82.673,68.762,75.726,2.21,,5424.333333333334
2008-09-08,9,8,4178.533333333334,82.673,68.762,75.726,1.155,125625.725,5565.233333333334
2008-09-09,9,9,5708.833333333334,82.673,68.762,75.726,0.6275,128146.657,4178.533333333334
2008-09-10,9,10,5294.9,82.673,68.762,75.726,0.1,121117.22,5708.833333333334
2008-09-11,9,11,4934.0,82.673,68.762,75.726,0.04,121974.165,5294.9
2008-09-12,9,12,4489.3,82.673,68.762,75.726,0.1999999999999999,124035.1875,4934.0
2008-09-13,9,13,4489.3,82.673,68.762,75.726,0.0,,4489.3
2008-09-17,9,17,3299.9666666666667,82.673,68.762,75.726,0.1,124216.904,4489.3
2008-09-18,9,18,3439.7,82.673,68.762,75.726,0.1,135075.81,3299.9666666666667
2008-09-19,9,19,2747.2666666666664,82.673,68.762,75.726,4.193181818181818,136943.895,3439.7
2008-09-20,9,20,2442.5666666666666,82.673,68.762,75.726,8.286363636363637,,2747.2666666666664
2008-09-22,9,22,2132.6,82.673,68.762,75.726,0.0,131417.19150000002,2442.5666666666666
2008-09-23,9,23,1986.7666666666669,82.673,68.762,75.726,2.8944444444444444,128689.033,2132.6
2008-09-24,9,24,1919.7666666666669,82.673,68.762,75.726,1.125,128658.176,1986.7666666666669
2008-09-25,9,25,1845.7666666666669,82.673,68.762,75.726,1.7166666666666666,135442.4785,1919.7666666666669
2008-09-26,9,26,1822.9333333333336,82.673,68.762,75.726,0.0,140774.66999999998,1845.7666666666669
2008-09-27,9,27,2003.9666666666667,82.673,68.762,75.726,0.0,,1822.9333333333336
2008-09-29,9,29,1802.8666666666668,82.673,68.762,75.726,2.636363636363636,135461.697,2003.9666666666667
2008-09-30,9,30,2076.4,82.673,68.762,75.726,0.2,125803.98,1802.8666666666668
2008-10-01,10,1,2123.6000000000004,82.598,70.081,75.819,0.7749999999999999,134551.967,2076.4
2008-10-02,10,2,3536.4,82.598,70.081,75.819,1.35,134021.03850000002,2123.6000000000004
2008-10-03,10,3,1907.0666666666664,82.598,70.081,75.819,1.925,130019.79,3536.4
2008-10-04,10,4,3430.3,82.598,70.081,75.819,2.5,,1907.0666666666664
2008-10-06,10,6,3305.133333333333,82.598,70.081,75.819,0.4384615384615384,129698.875,3430.3
2008-10-07,10,7,3970.833333333333,82.598,70.081,75.819,0.5,130321.952,3305.133333333333
2008-10-08,10,8,3370.8333333333335,82.598,70.081,75.819,0.8333333333333334,129235.08,3970.833333333333
2008-10-09,10,9,3241.3333333333335,82.598,70.081,75.819,0.025,121260.84,3370.8333333333335
2008-10-10,10,10,3328.4,82.598,70.081,75.819,0.15,106408.79700000002,3241.3333333333335
2008-10-11,10,11,3370.8333333333335,82.598,70.081,75.819,1.9310606060606064,,3328.4
2008-10-13,10,13,3570.8333333333335,82.598,70.081,75.819,5.49318181818182,105269.66800000002,3370.8333333333335
2008-10-14,10,14,3570.8333333333335,82.598,70.081,75.819,7.274242424242426,102655.8,3570.8333333333335
2008-10-15,10,15,3437.5,82.598,70.081,75.819,9.055303030303032,98173.6875,3570.8333333333335
2009-08-11,8,11,2800.0,84.384,72.096,75.912,17.8125,88450.0,3437.5
2009-08-12,8,12,2800.0,84.384,72.096,75.912,23.729166666666668,86530.14,2800.0
2009-08-13,8,13,2800.0,84.384,72.096,75.912,7.704166666666667,87314.41200000001,2800.0
2009-08-14,8,14,7619.066666666667,84.384,72.096,75.912,0.0,88302.40500000001,2800.0
2009-08-15,8,15,5416.666666666667,84.384,72.096,75.912,0.09375,,7619.066666666667
2009-08-17,8,17,4504.066666666667,84.384,72.096,75.912,0.3222222222222222,84510.965,5416.666666666667
2009-08-18,8,18,4666.666666666667,84.384,72.096,75.912,0.3,83333.0,4504.066666666667
2009-08-19,8,19,3935.733333333333,84.384,72.096,75.912,4.986111111111111,87412.075,4666.666666666667
2009-08-20,8,20,4616.0,84.384,72.096,75.912,9.672222222222222,89855.61000000002,3935.733333333333
2009-08-21,8,21,4354.133333333333,84.384,72.096,75.912,0.8666666666666667,91100.0,4616.0
2009-08-22,8,22,4105.466666666666,84.384,72.096,75.912,0.0,,4354.133333333333
2009-08-24,8,24,4328.066666666667,84.384,72.096,75.912,0.25,91929.375,4105.466666666666
2009-08-25,8,25,4066.3333333333335,84.384,72.096,75.912,0.15,92040.871,4328.066666666667
2009-08-26,8,26,4025.4,84.384,72.096,75.912,0.1,88902.09999999999,4066.3333333333335
2009-08-27,8,27,3383.866666666667,84.384,72.096,75.912,3.9,88233.7856,4025.4
2009-08-28,8,28,3503.8,84.384,72.096,75.912,10.473333333333333,89821.80799999999,3383.866666666667
2009-08-29,8,29,3259.0,84.384,72.096,75.912,1.0857142857142856,,3503.8
2009-08-31,8,31,3310.733333333333,84.384,72.096,75.912,0.1666666666666666,86975.0,3259.0
2009-09-01,9,1,3352.2666666666664,84.459,71.01,75.912,0.1249999999999999,85496.4,3310.733333333333
2009-09-02,9,2,3648.3,84.459,71.01,75.912,0.0833333333333333,82830.95,3352.2666666666664
2009-09-03,9,3,4892.2,84.459,71.01,75.912,0.0416666666666666,83415.6,3648.3
2009-09-04,9,4,2983.2666666666664,84.459,71.01,75.912,0.0,83532.75,4892.2
2009-09-05,9,5,2998.6,84.459,71.01,75.912,0.1416666666666666,,2983.2666666666664
2009-09-07,9,7,2951.866666666667,84.459,71.01,75.912,0.425,,2998.6
2009-09-08,9,8,2874.7333333333336,84.459,71.01,75.912,1.4823529411764709,82210.931,2951.866666666667
2009-09-09,9,9,2944.1000000000004,84.459,71.01,75.912,1.6592497868712703,86023.98,2874.7333333333336
2009-09-10,9,10,2891.8999999999996,84.459,71.01,75.912,1.8361466325660696,86469.48,2944.1000000000004
2009-09-11,9,11,3442.166666666667,84.459,71.01,75.912,2.0130434782608693,87000.375,2891.8999999999996
2009-09-12,9,12,3629.6,84.459,71.01,75.912,2.230434782608695,,3442.166666666667
2009-09-14,9,14,3398.9,84.459,71.01,75.912,1.4791666666666667,83567.77500000001,3629.6
2009-09-15,9,15,3509.166666666667,84.459,71.01,75.912,0.0818181818181818,82364.05,3398.9
2009-09-16,9,16,3591.4666666666662,84.459,71.01,75.912,0.0545454545454545,83916.8,3509.166666666667
2009-09-17,9,17,3596.666666666667,84.459,71.01,75.912,0.0272727272727272,86244.137,3591.4666666666662
2009-09-18,9,18,3926.9333333333334,84.459,71.01,75.912,0.0,85851.92,3596.666666666667
2009-09-19,9,19,3633.466666666667,84.459,71.01,75.912,0.2013888888888888,,3926.9333333333334
2009-09-21,9,21,4011.166666666667,84.459,71.01,75.912,0.6041666666666666,85633.54000000001,3633.466666666667
2009-09-22,9,22,3705.166666666667,84.459,71.01,75.912,0.3,82837.63,4011.166666666667
2009-09-23,9,23,4793.299999999999,84.459,71.01,75.912,3.904166666666667,84236.87999999999,3705.166666666667
2009-09-24,9,24,5041.766666666666,84.459,71.01,75.912,0.1,80274.08399999999,4793.299999999999
2009-09-25,9,25,5419.0,84.459,71.01,75.912,0.4599999999999999,77413.152,5041.766666666666
2009-09-26,9,26,4805.033333333334,84.459,71.01,75.912,4.775,,5419.0
2009-09-28,9,28,4547.366666666667,84.459,71.01,75.912,18.6375,77130.90000000001,4805.033333333334
2009-09-29,9,29,3793.3,84.459,71.01,75.912,0.4333333333333333,78270.393,4547.366666666667
2009-09-30,9,30,3428.2,84.459,71.01,75.912,0.8,77950.635,3793.3
2009-10-01,10,1,3428.2,84.235,71.397,75.541,8.142857142857142,81910.40000000001,3428.2
2009-10-02,10,2,3428.2,84.235,71.397,75.541,22.555,81852.22499999999,3428.2
2009-10-06,10,6,2200.0,84.235,71.397,75.541,1.7642857142857142,81993.42000000001,3428.2
2009-10-07,10,7,1785.2,84.235,71.397,75.541,0.1857142857142857,82438.86,2200.0
2009-10-08,10,8,1987.8666666666663,84.235,71.397,75.541,0.1,81107.59999999999,1785.2
2009-10-09,10,9,1666.6666666666667,84.235,71.397,75.541,0.0,83581.3976,1987.8666666666663
2009-10-10,10,10,2666.6666666666665,84.235,71.397,75.541,0.1666666666666666,,1666.6666666666667
2009-10-12,10,12,1517.9333333333334,84.235,71.397,75.541,0.5,84670.33679999999,2666.6666666666665
2009-10-13,10,13,2711.9333333333334,84.235,71.397,75.541,2.52,84893.29740000001,1517.9333333333334
2009-10-14,10,14,2711.9333333333334,84.235,71.397,75.541,2.370833333333333,87635.76000000001,2711.9333333333334
2009-10-15,10,15,2711.9333333333334,84.235,71.397,75.541,2.7166666666666663,89515.221,2711.9333333333334
2009-10-16,10,16,1333.3333333333333,84.235,71.397,75.541,3.0625,92273.904,2711.9333333333334
2009-10-17,10,17,1333.3333333333333,84.235,71.397,75.541,3.408333333333333,,1333.3333333333333
2010-08-19,8,19,3300.0,86.647,86.856,78.181,7.225,88976.66699999999,1333.3333333333333
2010-08-20,8,20,3300.0,86.647,86.856,78.181,0.025,87564.36750000001,3300.0
2010-08-21,8,21,3300.0,86.647,86.856,78.181,0.2,,3300.0
2010-08-23,8,23,3316.666666666667,86.647,86.856,78.181,0.65,86814.76400000001,3300.0
2010-08-24,8,24,6350.0,86.647,86.856,78.181,0.8833333333333333,85917.592,3316.666666666667
2010-08-25,8,25,5097.633333333333,86.647,86.856,78.181,24.769565217391307,84600.4684,6350.0
2010-08-26,8,26,5948.333333333334,86.647,86.856,78.181,7.51111111111111,86320.828,5097.633333333333
2010-08-27,8,27,6811.1,86.647,86.856,78.181,4.595000000000001,87359.35680000001,5948.333333333334
2010-08-28,8,28,7497.833333333333,86.647,86.856,78.181,10.053333333333336,,6811.1
2010-08-30,8,30,8300.0,86.647,86.856,78.181,6.875,90665.685,7497.833333333333
2010-08-31,8,31,7820.522222222222,86.647,86.856,78.181,12.35,88659.5679,8300.0
2010-09-01,9,1,8354.422222222222,87.337,87.918,86.931,9.857142857142858,85057.71,7820.522222222222
2010-09-02,9,2,7660.455555555555,87.337,87.918,86.931,37.78846153846154,88462.879,8354.422222222222
2010-09-03,9,3,7942.555555555556,87.337,87.918,86.931,0.475,89803.60500000001,7660.455555555555
2010-09-04,9,4,6897.2,87.337,87.918,86.931,0.05,,7942.555555555556
2010-09-06,9,6,6550.555555555555,87.337,87.918,86.931,40.910714285714285,,6897.2
2010-09-07,9,7,7894.166666666667,87.337,87.918,86.931,47.375,88045.5,6550.555555555555
2010-09-08,9,8,7884.555555555556,87.337,87.918,86.931,0.1,87132.499,7894.166666666667
2010-09-09,9,9,8684.466666666667,87.337,87.918,86.931,0.3833333333333333,87571.7404,7884.555555555556
2010-09-10,9,10,11312.233333333334,87.337,87.918,86.931,3.409090909090909,87200.52,8684.466666666667
2010-09-11,9,11,11167.933333333332,87.337,87.918,86.931,24.678571428571427,,11312.233333333334
2010-09-13,9,13,10574.766666666666,87.337,87.918,86.931,0.6333333333333333,90047.53,11167.933333333332
2010-09-14,9,14,9565.866666666669,87.337,87.918,86.931,1.84,90518.0949,10574.766666666666
2010-09-15,9,15,9643.366666666669,87.337,87.918,86.931,5.691666666666666,89428.91679999999,9565.866666666669
2010-09-16,9,16,9569.466666666667,87.337,87.918,86.931,5.820416666666667,88260.40000000001,9643.366666666669
2010-09-17,9,17,9637.666666666668,87.337,87.918,86.931,5.949166666666667,86321.9005,9569.466666666667
2010-09-18,9,18,8908.6,87.337,87.918,86.931,6.077916666666666,,9637.666666666668
2010-09-20,9,20,5453.5,87.337,87.918,86.931,2.2294117647058824,85239.297,8908.6
2010-09-25,9,25,3200.0,87.337,87.918,86.931,0.0,,5453.5
2010-09-27,9,27,3508.9333333333334,87.337,87.918,86.931,0.19,88013.9112,3200.0
2010-09-28,9,28,3729.133333333333,87.337,87.918,86.931,0.38,87768.9351,3508.9333333333334
2010-09-29,9,29,3591.4,87.337,87.918,86.931,2.6957142857142853,88001.094,3729.133333333333
2010-09-30,9,30,3095.0666666666666,87.337,87.918,86.931,5.011428571428571,89471.844,3591.4
2010-10-01,10,1,2676.8,87.337,89.797,89.098,7.327142857142856,91536.56,3095.0666666666666
2010-10-02,10,2,2705.866666666667,87.337,89.797,89.098,9.642857142857142,,2676.8
2010-10-04,10,4,2109.133333333333,87.337,89.797,89.098,0.7461538461538461,93686.96,2705.866666666667
2010-10-05,10,5,2220.866666666667,87.337,89.797,89.098,0.2875,92627.5395,2109.133333333333
2010-10-06,10,6,1809.1333333333337,87.337,89.797,89.098,1.1437499999999998,94122.7,2220.866666666667
2010-10-07,10,7,1896.2666666666669,87.337,89.797,89.098,2.0,93537.191,1809.1333333333337
2010-10-08,10,8,1876.8,87.337,89.797,89.098,7.046428571428572,91413.318,1896.2666666666669
2010-10-09,10,9,1854.7333333333331,87.337,89.797,89.098,2.15,,1876.8
2010-10-11,10,11,1712.2666666666669,87.337,89.797,89.098,0.3,93149.532,1854.7333333333331
2010-10-12,10,12,1806.8666666666663,87.337,89.797,89.098,3.0,91477.816,1712.2666666666669
2010-10-13,10,13,1316.6666666666667,87.337,89.797,89.098,1.8,91591.776,1806.8666666666663
2010-10-14,10,14,1400.0,87.337,89.797,89.098,8.5,92456.0455,1316.6666666666667
2010-10-15,10,15,1466.6666666666667,87.337,89.797,89.098,4.3,92509.5459,1400.0
2010-10-16,10,16,1866.6666666666667,87.337,89.797,89.098,0.1,,1466.6666666666667
2010-10-18,10,18,1800.0,87.337,89.797,89.098,31.5,91340.912,1866.6666666666667
2010-10-19,10,19,1533.3333333333333,87.337,89.797,89.098,0.5,92356.53,1800.0
2010-10-20,10,20,1533.3333333333333,87.337,89.797,89.098,1.5555555555555556,88433.422,1533.3333333333333
2011-07-16,7,16,4182.4,90.102,91.677,97.205,1.85,,1533.3333333333333
2011-08-22,8,22,4666.666666666667,90.707,97.56,97.205,2.4850000000000003,88403.692,4182.4
2011-08-23,8,23,8095.266666666666,90.707,97.56,97.205,7.28125,91982.94,4666.666666666667
2011-08-24,8,24,7333.333333333333,90.707,97.56,97.205,1.956,92060.982,8095.266666666666
2011-08-25,8,25,8500.0,90.707,97.56,97.205,0.3583333333333333,92635.1505,7333.333333333333
2011-08-26,8,26,8591.133333333333,90.707,97.56,97.205,0.275,91220.7345,8500.0
2011-08-27,8,27,9190.077777777778,90.707,97.56,97.205,1.2,,8591.133333333333
2011-08-29,8,29,8990.2,90.707,97.56,97.205,5.122222222222222,92113.735,9190.077777777778
2011-08-30,8,30,7209.322222222222,90.707,97.56,97.205,7.083333333333333,94038.246,8990.2
2011-08-31,8,31,7872.133333333333,90.707,97.56,97.205,1.75,95151.8035,7209.322222222222
2011-09-01,9,1,8740.666666666666,90.62,94.781,102.583,2.517857142857143,94816.878,7872.133333333333
2011-09-02,9,2,7469.444444444445,90.62,94.781,102.583,3.2857142857142856,96091.033,8740.666666666666
2011-09-03,9,3,7319.388888888888,90.62,94.781,102.583,3.6142857142857134,,7469.444444444445
2011-09-05,9,5,6731.933333333334,90.62,94.781,102.583,3.377272727272727,,7319.388888888888
2011-09-06,9,6,7522.7555555555555,90.62,94.781,102.583,3.28,93757.224,6731.933333333334
2011-09-07,9,7,6958.455555555556,90.62,94.781,102.583,1.6445454545454543,93662.2,7522.7555555555555
2011-09-08,9,8,6407.855555555555,90.62,94.781,102.583,0.009090909090909,96805.173,6958.455555555556
2011-09-09,9,9,5579.066666666667,90.62,94.781,102.583,2.11875,96075.771,6407.855555555555
2011-09-10,9,10,6521.933333333333,90.62,94.781,102.583,21.035714285714285,,5579.066666666667
2011-09-15,9,15,4687.966666666667,90.62,94.781,102.583,0.0333333333333333,94970.34,6521.933333333333
2011-09-16,9,16,5876.5,90.62,94.781,102.583,0.0,95071.459,4687.966666666667
2011-09-17,9,17,3636.155555555555,90.62,94.781,102.583,0.4857142857142857,,5876.5
2011-09-19,9,19,3113.25,90.62,94.781,102.583,1.136842105263158,93225.6,3636.155555555555
2011-09-20,9,20,3074.1777777777775,90.62,94.781,102.583,1.29,91539.776,3113.25
2011-09-21,9,21,2878.7999999999997,90.62,94.781,102.583,0.35,92643.559,3074.1777777777775
2011-09-22,9,22,3213.7999999999997,90.62,94.781,102.583,0.3,90950.244,2878.7999999999997
2011-09-23,9,23,2841.488888888889,90.62,94.781,102.583,0.25,85899.36000000002,3213.7999999999997
2011-09-24,9,24,3155.444444444444,90.62,94.781,102.583,0.1999999999999999,,2841.488888888889
2011-09-26,9,26,3087.4833333333336,90.62,94.781,102.583,0.1,85644.85600000001,3155.444444444444
2011-09-27,9,27,3097.166666666667,90.62,94.781,102.583,0.0499999999999999,87753.96,3087.4833333333336
2011-09-28,9,28,3031.65,90.62,94.781,102.583,0.0,90230.46,3097.166666666667
2011-09-29,9,29,2825.166666666667,90.62,94.781,102.583,6.857142857142857,88607.92800000001,3031.65
2011-09-30,9,30,3132.5333333333333,90.62,94.781,102.583,0.3999999999999999,91646.9775,2825.166666666667
2011-10-01,10,1,3403.133333333333,90.448,94.128,94.797,0.75,,3132.5333333333333
2011-10-03,10,3,3666.6666666666665,90.448,94.128,94.797,0.375,86977.73199999999,3403.133333333333
2011-10-04,10,4,3720.0,90.448,94.128,94.797,0.1875,85285.32,3666.6666666666665
2011-10-05,10,5,3391.4,90.448,94.128,94.797,0.0,89541.47499999999,3720.0
2011-10-06,10,6,4133.333333333333,90.448,94.128,94.797,1.5,90980.994,3391.4
2011-10-07,10,7,2438.866666666667,90.448,94.128,94.797,3.0,97023.8785,4133.333333333333
2011-10-08,10,8,2466.6666666666665,90.448,94.128,94.797,4.5,,2438.866666666667
2011-10-10,10,10,2438.866666666667,90.448,94.128,94.797,7.5,97686.375,2466.6666666666665
2011-10-11,10,11,2112.8,90.448,94.128,94.797,9.0,100603.23,2438.866666666667
2011-10-12,10,12,2000.0,90.448,94.128,94.797,0.0,100399.68,2112.8
2011-10-13,10,13,2196.4666666666667,90.448,94.128,94.797,0.0,99334.128,2000.0
2011-10-14,10,14,2196.4666666666667,90.448,94.128,94.797,12.982142857142858,99915.3395,2196.4666666666667
2011-10-17,10,17,2746.6666666666665,90.448,94.128,94.797,4.042000000000001,102797.748,2196.4666666666667
2011-10-19,10,19,2866.6666666666665,90.448,94.128,94.797,11.646000000000004,106017.912,2746.6666666666665
2011-10-20,10,20,2466.6666666666665,90.448,94.128,94.797,15.448000000000002,102493.44,2866.6666666666665
2012-08-06,8,6,2600.0,91.855,103.361,106.339,0.45,104426.2818,2466.6666666666665
2012-08-07,8,7,2600.0,91.855,103.361,106.339,0.5,105351.225,2600.0
2012-08-10,8,10,1900.0,91.855,103.361,106.339,5.21111111111111,107297.6876,2600.0
2012-08-13,8,13,2000.0,91.855,103.361,106.339,38.035714285714285,106881.285,1900.0
2012-08-16,8,16,5000.0,91.855,103.361,106.339,18.310714285714287,107253.3745,2000.0
2012-08-17,8,17,6333.333333333333,91.855,103.361,106.339,4.159090909090909,108809.798,5000.0
2012-08-21,8,21,11333.333333333334,91.855,103.361,106.339,8.281818181818181,110305.9986,6333.333333333333
2012-08-22,8,22,9666.666666666666,91.855,103.361,106.339,39.267857142857146,111407.3256,11333.333333333334
2012-08-23,8,23,9777.8,91.855,103.361,106.339,65.17857142857143,111580.721,9666.666666666666
2012-08-24,8,24,12425.266666666666,91.855,103.361,106.339,41.910714285714285,109355.6646,9777.8
